user_id,recomendations
1989,"[970747, 1082185, 1062002, 1081189, 833724]"
1990,"[874972, 870515, 9832156, 12263788, 1029743]"
1991,"[874972, 1029743, 1082185, 1106523, 1127831]"
1992,"[874972, 950894, 843111, 1030981, 1029743]"
1993,"[874972, 1065593, 1044078, 1133018, 1105623]"
1994,"[874972, 953180, 1102067, 1070820, 909249]"
1995,"[12812261, 6602697, 852360, 9677236, 1088147]"
1996,"[874972, 854852, 1004906, 1058997, 981760]"
1997,"[874972, 1138189, 8090536, 1058997, 1110572]"
1998,"[12262830, 5569230, 893501, 1133018, 908531]"
1999,"[874972, 1109948, 911470, 995242, 849843]"
2000,"[874972, 1029743, 1082185, 1106523, 1127831]"
2001,"[874972, 1082185, 9677236, 859075, 866211]"
2002,"[874972, 951590, 995242, 1082185, 1127831]"
2003,"[874972, 7410071, 1043787, 1058997, 5569471]"
2004,"[874972, 8181555, 1007269, 823775, 1039781]"
2005,"[874972, 921836, 995242, 840361, 5569327]"
2006,"[874972, 8203451, 6463520, 5569471, 5574377]"
2007,"[1002787, 995965, 1115098, 868548, 1092303]"
2008,"[874972, 1082990, 12384365, 1126899, 885290]"
2009,"[874972, 1029743, 1082185, 1127831, 951590]"
2010,"[874972, 962229, 6534480, 1106523, 981716]"
2011,"[874972, 921504, 1137775, 893501, 1110218]"
2012,"[874972, 997011, 982790, 1133018, 845193]"
2013,"[874972, 1029743, 951590, 1082185, 1127831]"
2014,"[826666, 856252, 995242, 908531, 856060]"
2015,"[12262830, 995242, 906883, 905436, 940947]"
2016,"[874972, 1108131, 951590, 846823, 1085983]"
2017,"[899019, 948832, 894968, 1126899, 983584]"
2018,"[848029, 7410071, 903325, 1106523, 1028816]"
2019,"[874972, 1058997, 908531, 1085604, 856818]"
2020,"[1015785, 1077588, 5569327, 921836, 986912]"
2021,"[874972, 985911, 15452812, 951590, 1029743]"
2022,"[874972, 1122568, 8293385, 841309, 10344586]"
2023,"[874972, 1107553, 1029743, 1082185, 1106523]"
2024,"[874972, 1029743, 1127831, 1082185, 951590]"
2025,"[874972, 993638, 908318, 1116476, 1029743]"
2026,"[874972, 1073150, 13842088, 854852, 978077]"
2027,"[887474, 879755, 1023958, 885290, 995242]"
2028,"[874972, 9677236, 934172, 8090509, 995242]"
2029,"[982469, 1023815, 1119830, 1133018, 892728]"
2030,"[874972, 1031083, 893258, 1081177, 8090440]"
2031,"[1134678, 995242, 959985, 1126895, 923746]"
2032,"[1129049, 1096635, 1042438, 1029743, 1082185]"
2033,"[874972, 983936, 999104, 995242, 1127758]"
2034,"[874972, 1088147, 983584, 1058997, 12524323]"
2035,"[874972, 1029743, 1082185, 1127831, 951590]"
2036,"[874972, 893018, 857503, 1126899, 944836]"
2037,"[874972, 1059347, 839419, 1070820, 1082185]"
2038,"[849202, 972931, 923670, 840361, 921504]"
2039,"[874972, 1037840, 1122568, 1085604, 8090509]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 999599, 1008814, 940947]"
2042,"[874972, 1007269, 832678, 1137775, 923746]"
2043,"[874972, 1133018, 5568489, 1106301, 894439]"
2044,"[874972, 1082185, 1127831, 1029743, 951590]"
2045,"[874972, 1029743, 1082185, 1127831, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 1127831]"
2047,"[874972, 894968, 9835509, 901062, 947427]"
2048,"[874972, 958067, 1075368, 1106523, 987044]"
2049,"[874972, 908531, 865705, 898847, 5568378]"
2050,"[1000753, 1101010, 8090509, 978077, 1029743]"
2051,"[874972, 1029743, 1082185, 1127831, 951590]"
2052,"[874972, 1029743, 1082185, 1127831, 951590]"
2053,"[874972, 1106523, 951590, 1082185, 1127831]"
2054,"[874972, 1029743, 1082185, 1127831, 951590]"
2055,"[874972, 5569374, 995242, 845715, 819765]"
2056,"[874972, 959985, 1122568, 962229, 8090521]"
2057,"[874972, 835098, 1058404, 936924, 888835]"
2058,"[874972, 834103, 824005, 903325, 1082185]"
2059,"[1129049, 1058997, 8090541, 896085, 1081177]"
2060,"[874972, 6464165, 12810393, 999858, 1001277]"
2061,"[874972, 1029743, 1082185, 1127831, 951590]"
2062,"[874972, 862349, 898121, 852360, 831712]"
2063,"[874972, 1076580, 840361, 862349, 975633]"
2064,"[968072, 1057168, 1093413, 13842090, 5585510]"
2065,"[852015, 1009187, 6534480, 1037840, 9881593]"
2066,"[874972, 1082185, 1127831, 1029743, 951590]"
2067,"[874972, 1029743, 1082185, 1127831, 951590]"
2068,"[874972, 1058997, 868764, 873887, 1082185]"
2069,"[874972, 1029743, 1127831, 1082185, 951590]"
2070,"[1000753, 1037894, 854754, 926905, 1058997]"
2071,"[874972, 6534077, 13213203, 1029743, 1082185]"
2072,"[874972, 899624, 998444, 1013641, 833025]"
2073,"[874972, 1029743, 1127831, 1082185, 951590]"
2074,"[874972, 1029743, 1127831, 1082185, 951590]"
2075,"[874972, 1135868, 1110572, 1006483, 1106523]"
2076,"[874972, 969866, 862070, 1058997, 1018050]"
2077,"[874972, 997309, 999270, 1106523, 1082185]"
2078,"[874972, 1127831, 995242, 1082185, 951590]"
2079,"[1021324, 1117514, 1028816, 1106523, 5585510]"
2080,"[848029, 1009368, 936355, 8090521, 1106523]"
2081,"[874972, 995242, 959985, 847049, 923746]"
2082,"[825343, 933067, 858373, 995242, 1053690]"
2083,"[848029, 1058997, 839656, 13842090, 911614]"
2084,"[9521679, 1053690, 1026118, 862349, 911088]"
2085,"[1038663, 1003188, 1106523, 962229, 983795]"
2086,"[948670, 937626, 12171656, 868764, 879755]"
2087,"[948670, 15926886, 1002178, 1037332, 13008321]"
2088,"[874972, 13842214, 1110572, 893501, 847049]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 1007512, 949784, 1039156, 995242]"
2091,"[874972, 944836, 1029743, 1003188, 999090]"
2092,"[874972, 1029743, 1082185, 1127831, 951590]"
2093,"[874972, 1082185, 1106523, 1127831, 951590]"
2094,"[939860, 1133018, 992622, 1092588, 874149]"
2095,"[874972, 1069039, 859426, 892573, 986912]"
2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2097,"[874972, 995242, 5569230, 1082185, 1127831]"
2098,"[874972, 1029743, 1082185, 1127831, 951590]"
2099,"[874972, 831390, 826249, 1010190, 863529]"
2100,"[874972, 972312, 960791, 1133018, 944534]"
2101,"[874972, 1122358, 6534035, 983584, 1101010]"
2102,"[12262778, 965842, 870428, 962229, 995242]"
2103,"[874972, 986912, 15831255, 1057260, 1029743]"
2104,"[874972, 1106523, 1127831, 1082185, 951590]"
2105,"[874972, 921836, 923746, 1133018, 1096036]"
2106,"[874972, 1029743, 1082185, 1127831, 951590]"
2107,"[874972, 1106523, 951590, 1082185, 1127831]"
2108,"[874972, 1070702, 1000488, 896085, 923746]"
2109,"[874972, 9416729, 9338009, 981760, 893018]"
2110,"[874972, 1085435, 909268, 1018050, 6034857]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 12946257, 10121965, 1058997, 901062]"
2113,"[874972, 1082185, 1106523, 1127831, 951590]"
2114,"[968072, 901062, 1082185, 986912, 885290]"
2115,"[874972, 944836, 1110244, 1070820, 937626]"
2116,"[874972, 13842214, 1019643, 12263788, 7410290]"
2117,"[874972, 1029743, 1082185, 1127831, 951590]"
2118,"[874972, 1082185, 1106523, 1127831, 951590]"
2119,"[12731432, 895268, 1031083, 949965, 949784]"
2120,"[874972, 1029743, 1082185, 1106523, 1127831]"
2121,"[874972, 958208, 1053730, 1057260, 862349]"
2122,"[874972, 1058997, 1003616, 12782182, 1082212]"
2123,"[874972, 1101010, 916122, 995242, 1076199]"
2124,"[874972, 14106445, 1096635, 1126899, 1062002]"
2125,"[833940, 824005, 10285006, 940947, 1029743]"
2126,"[874972, 983078, 841309, 868764, 1028816]"
2127,"[874972, 1106523, 951590, 1082185, 1127831]"
2128,"[874972, 1029743, 1082185, 1127831, 951590]"
2129,"[948670, 5565925, 910673, 5569471, 903567]"
2130,"[1110111, 832442, 1011832, 1037840, 947798]"
2131,"[874972, 6979579, 9803545, 986912, 865196]"
2132,"[874972, 900842, 907392, 9884698, 1104414]"
2133,"[874972, 925112, 894447, 1126899, 1023958]"
2134,"[874972, 1029743, 1082185, 1106523, 1127831]"
2135,"[874972, 824005, 7025114, 1082185, 1100972]"
2136,"[860248, 1126899, 944836, 5569471, 936914]"
2137,"[874972, 835098, 961554, 5585510, 860975]"
2138,"[874972, 844165, 1029743, 1029743, 1082185]"
2139,"[874972, 863802, 1029743, 1082185, 1106523]"
2140,"[874972, 1029743, 981760, 1082185, 1127831]"
2141,"[874972, 1067606, 1113141, 1070820, 977481]"
2142,"[1000753, 986912, 1116020, 6533362, 923169]"
2143,"[874972, 1029743, 1082185, 1127831, 951590]"
2144,"[874972, 1082185, 1106523, 1127831, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 1127831]"
2146,"[874972, 1029743, 999090, 898121, 1029743]"
2147,"[874972, 1133018, 9836460, 1028816, 906658]"
2148,"[874972, 1082185, 1037863, 1133018, 5569230]"
2149,"[849202, 995242, 12810464, 923746, 1082185]"
2150,"[874972, 1082185, 1127831, 1029743, 951590]"
2151,"[874972, 1003188, 1067606, 840361, 1044078]"
2152,"[874972, 1029743, 1082185, 1127831, 951590]"
2153,"[874972, 962229, 870547, 1029743, 888054]"
2154,"[874972, 8090536, 1092026, 1133018, 13007355]"
2155,"[825343, 1077359, 13417846, 866211, 1006184]"
2156,"[874972, 5570383, 1000237, 1122358, 913210]"
2157,"[874972, 1029743, 1082185, 1127831, 951590]"
2158,"[825343, 12524323, 859237, 862349, 6034857]"
2159,"[874972, 849843, 1133018, 8090537, 934676]"
2160,"[1000753, 1029743, 1082185, 1106523, 1127831]"
2161,"[874972, 1053690, 1138443, 1126899, 995965]"
2162,"[874972, 928049, 999965, 6395907, 847241]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 1127831, 951590]"
2165,"[874972, 1029743, 1082185, 1127831, 951590]"
2166,"[874972, 1029743, 1082185, 1127831, 951590]"
2167,"[874972, 5568721, 1043301, 1106523, 1029743]"
2168,"[825343, 952317, 950894, 8090521, 916381]"
2169,"[874972, 1029743, 1082185, 1106523, 1127831]"
2170,"[1013928, 847573, 834491, 1029743, 1082185]"
2171,"[874972, 1024731, 826816, 999104, 983078]"
2172,"[874972, 981760, 882288, 1047769, 1075074]"
2173,"[874972, 992622, 1046584, 1020962, 8273833]"
2174,"[874972, 1130777, 1125278, 1029743, 1082185]"
2175,"[874972, 825176, 7409664, 1029743, 1082185]"
2176,"[874972, 6534077, 851287, 5569327, 833025]"
2177,"[874972, 1029743, 1082185, 1127831, 951590]"
2178,"[874972, 1106523, 1127831, 1082185, 951590]"
2179,"[874972, 951412, 1128464, 1029743, 1082185]"
2180,"[874972, 1029743, 1082185, 1127831, 951590]"
2181,"[874972, 819765, 907392, 1101010, 923746]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[874972, 1063739, 834158, 995242, 1028816]"
2184,"[874972, 1006483, 1085604, 1022340, 1053690]"
2185,"[874972, 13133916, 953180, 1111786, 5566472]"
2186,"[1029688, 986912, 1038663, 8090521, 5570408]"
2187,"[874972, 1029743, 1082185, 1127831, 951590]"
2188,"[874972, 869728, 863449, 1101010, 908531]"
2189,"[874972, 1081177, 866211, 913210, 1082185]"
2190,"[874972, 986021, 898349, 962229, 5568378]"
2191,"[874972, 1029743, 1082185, 1127831, 951590]"
2192,"[874972, 1029743, 1082185, 1127831, 951590]"
2193,"[1118623, 833724, 1067779, 1070820, 940947]"
2194,"[874972, 856252, 1065593, 1062128, 1039156]"
2195,"[874972, 1029743, 1082185, 1106523, 1127831]"
2196,"[874972, 1053690, 995242, 999104, 1082185]"
2197,"[874972, 879504, 1039156, 950206, 1102959]"
2198,"[849202, 951412, 1005274, 892573, 865026]"
2199,"[874972, 839485, 8273950, 1058997, 934369]"
2200,"[874972, 7168026, 12132648, 1102416, 6534480]"
2201,"[874972, 1029743, 1082185, 1127831, 951590]"
2202,"[874972, 6034857, 938300, 886703, 873203]"
2203,"[874972, 6534077, 819927, 1029743, 1060705]"
2204,"[1013928, 1022254, 1082185, 1039156, 844165]"
2205,"[874972, 882247, 1012941, 1082185, 1029743]"
2206,"[874972, 972191, 1059347, 1029743, 877337]"
2207,"[874972, 972931, 6551782, 986912, 995242]"
2208,"[874972, 952317, 15926886, 962229, 1101010]"
2209,"[874972, 1016709, 890695, 938319, 1025628]"
2210,"[874972, 1082185, 1106523, 1127831, 951590]"
2211,"[874972, 1039156, 12524323, 1070820, 6533936]"
2212,"[874972, 1092026, 1000736, 1029743, 1082185]"
2213,"[874972, 13190294, 1036139, 9268695, 1052912]"
2214,"[874972, 8090536, 1137775, 1029743, 5568378]"
2215,"[874972, 923746, 1067695, 1133018, 5585510]"
2216,"[874972, 951590, 995242, 1082185, 1127831]"
2217,"[874972, 7409971, 901062, 9338009, 1028816]"
2218,"[874972, 1029743, 1082185, 1127831, 951590]"
2219,"[874972, 1029743, 1082185, 1127831, 951590]"
2220,"[874972, 1029743, 1082185, 1127831, 951590]"
2221,"[874972, 8177622, 842392, 1082185, 1058997]"
2222,"[866548, 973916, 922127, 961554, 5568729]"
2223,"[874972, 1133018, 5568197, 883404, 1029743]"
2224,"[970866, 1082185, 7409874, 862349, 1131488]"
2225,"[1110111, 908531, 951412, 824005, 1046756]"
2226,"[874972, 13776705, 1029743, 1082185, 1106523]"
2227,"[874972, 995242, 916122, 1082185, 1127831]"
2228,"[1134483, 883404, 1050741, 1082185, 1029743]"
2229,"[899019, 1038443, 5585510, 5574377, 862349]"
2230,"[874972, 1029743, 1082185, 1127831, 951590]"
2231,"[874972, 993466, 1131344, 1126899, 1119405]"
2232,"[874972, 1106523, 1127831, 1082185, 951590]"
2233,"[874972, 960791, 1137775, 1058997, 1051468]"
2234,"[848029, 953180, 936355, 915493, 999104]"
2235,"[1071302, 830156, 899624, 857130, 9297062]"
2236,"[874972, 1082185, 1106523, 1127831, 951590]"
2237,"[849202, 8203451, 1135258, 908531, 6533936]"
2238,"[874972, 991592, 979707, 849843, 854900]"
2239,"[874972, 1085604, 1092026, 1029743, 840361]"
2240,"[874972, 1110244, 7409670, 1029743, 1082185]"
2241,"[874972, 1003188, 1031083, 995242, 981760]"
2242,"[874972, 1106523, 951590, 1082185, 1127831]"
2243,"[874972, 1070820, 1008814, 1122358, 885290]"
2244,"[874972, 7166861, 8090521, 962229, 846823]"
2245,"[836445, 1106301, 1015280, 845193, 885290]"
2246,"[874972, 1029743, 1082185, 1127831, 951590]"
2247,"[1034176, 1039156, 1019247, 1106523, 1082212]"
2248,"[1108094, 951197, 897752, 960613, 1029743]"
2249,"[874972, 1106523, 1127831, 1082185, 951590]"
2250,"[874972, 846764, 1094955, 957063, 1029743]"
2251,"[874972, 1127831, 951590, 1029743, 1082185]"
2252,"[1134483, 893501, 1101010, 1104343, 923746]"
2253,"[874972, 866025, 1029743, 1082185, 1106523]"
2254,"[874972, 1029743, 951590, 1082185, 1127831]"
2255,"[874972, 1029743, 1082185, 1127831, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 1127831]"
2257,"[874972, 1106523, 1104349, 1029743, 1082185]"
2258,"[833940, 821025, 1029743, 1082185, 1106523]"
2259,"[947858, 1106523, 910673, 1044078, 1014238]"
2260,"[874972, 6534077, 13842214, 995242, 5568758]"
2261,"[826666, 6463464, 973135, 1037840, 926905]"
2262,"[874972, 10341697, 1001266, 1019247, 989249]"
2263,"[874972, 12946027, 992529, 849843, 908531]"
2264,"[833940, 5590695, 956672, 1126899, 10457044]"
2265,"[874972, 1029743, 1082185, 1127831, 951590]"
2266,"[1054402, 1070820, 854754, 845715, 6602697]"
2267,"[874972, 1037332, 1088147, 1126899, 881047]"
2268,"[874972, 1029743, 1082185, 1127831, 951590]"
2269,"[874972, 1053690, 1051323, 6034857, 866211]"
2270,"[874972, 965766, 1021715, 1106301, 1039781]"
2271,"[874972, 995242, 1082212, 890610, 9832156]"
2272,"[874972, 9677236, 12301839, 1040807, 1104343]"
2273,"[874972, 899624, 1028950, 1029743, 880427]"
2274,"[9835223, 862010, 9881592, 904236, 1072523]"
2275,"[1134483, 903325, 904813, 5569230, 995242]"
2276,"[874972, 7410071, 890695, 1100972, 952698]"
2277,"[874972, 1105426, 1059902, 1053690, 8090537]"
2278,"[874972, 1011300, 915493, 6979545, 840361]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[874972, 6979089, 901062, 1082990, 1093603]"
2281,"[874972, 1039156, 7463287, 5569471, 1082185]"
2282,"[874972, 874149, 13071902, 1070820, 901666]"
2283,"[874972, 1085604, 7410071, 1070820, 6533608]"
2284,"[959737, 1046584, 5585510, 1044259, 824005]"
2285,"[874972, 8293439, 850676, 5568249, 903325]"
2286,"[874972, 1029743, 1082185, 1127831, 951590]"
2287,"[874972, 987122, 968936, 1029743, 1082185]"
2288,"[874972, 8293447, 10180324, 1029743, 1082185]"
2289,"[874972, 1133018, 844165, 913210, 960791]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 1032950, 6979427, 1029743, 1082185]"
2292,"[874972, 923746, 5569327, 995242, 1039156]"
2293,"[874972, 1106523, 906262, 6391381, 835243]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 8090532, 978077, 9677886, 1106523]"
2296,"[879734, 9881593, 15926886, 856252, 9245108]"
2297,"[874972, 1133018, 1009449, 1082185, 1057350]"
2298,"[826666, 7168026, 957063, 995242, 948832]"
2299,"[874972, 1093603, 936914, 1091858, 6602697]"
2300,"[874972, 1031831, 888275, 10344585, 995242]"
2301,"[874972, 962229, 849297, 995242, 1044078]"
2302,"[874972, 873964, 856252, 995242, 908531]"
2303,"[874972, 907631, 1110764, 1082185, 998119]"
2304,"[874972, 1082185, 1106523, 1127831, 951590]"
2305,"[874972, 1084968, 12648296, 1069039, 995242]"
2306,"[874972, 1029743, 1082185, 1127831, 951590]"
2307,"[874972, 1018740, 901062, 1008814, 12524323]"
2308,"[874972, 1070820, 1028816, 13007435, 1116050]"
2309,"[874972, 1029743, 1082185, 1127831, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 1127831]"
2311,"[874972, 1082185, 1106523, 1127831, 951590]"
2312,"[874972, 1019643, 12731436, 1070820, 5572828]"
2313,"[874972, 1082185, 1106523, 1127831, 951590]"
2314,"[874972, 872137, 969866, 1131488, 965693]"
2315,"[874972, 961979, 12172240, 1029743, 1082185]"
2316,"[874972, 1029743, 1082185, 1127831, 951590]"
2317,"[874972, 994223, 1042765, 1028816, 12263788]"
2318,"[874972, 995242, 5569230, 1082185, 1127831]"
2319,"[874972, 1029743, 1082185, 1106523, 1127831]"
2320,"[874972, 1029743, 1127831, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 1127831, 951590]"
2322,"[970866, 829645, 1106064, 1044259, 1007571]"
2323,"[899019, 1039156, 898847, 995242, 834103]"
2324,"[874972, 1052920, 1076875, 1057260, 967760]"
2326,"[874972, 1082185, 1106523, 1127831, 951590]"
2327,"[874972, 1082185, 1106523, 1127831, 951590]"
2328,"[12262778, 1133254, 951412, 1082990, 948086]"
2329,"[874972, 1082185, 1106523, 1127831, 951590]"
2330,"[874972, 1076580, 846764, 1126899, 1060005]"
2331,"[874972, 1070820, 868548, 856252, 940947]"
2332,"[874972, 1029743, 1082185, 1127831, 951590]"
2333,"[874972, 862349, 908531, 923746, 5570408]"
2334,"[874972, 868548, 831063, 1075368, 1036501]"
2335,"[874972, 959985, 1026209, 1133018, 5592931]"
2336,"[874972, 893501, 853643, 5585510, 1029743]"
2337,"[874972, 951412, 982493, 1067695, 940731]"
2338,"[874972, 857554, 1023196, 1058997, 986912]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[1075007, 1138189, 952317, 1133018, 913210]"
2341,"[874972, 924531, 926909, 844165, 1106523]"
2342,"[866548, 950894, 878996, 1016800, 995242]"
2343,"[874972, 1110244, 959272, 995242, 1092026]"
2344,"[874972, 5585510, 1082185, 835618, 962568]"
2345,"[1034176, 9835509, 1102959, 6534030, 831712]"
2346,"[874972, 1082185, 1106523, 1127831, 951590]"
2347,"[874972, 1009187, 6979518, 8090521, 995242]"
2348,"[874972, 1029743, 1082185, 1127831, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 1127831]"
2350,"[874972, 995242, 8205218, 960791, 5569327]"
2351,"[12810391, 862349, 932179, 1048727, 1049735]"
2352,"[874972, 916381, 1048462, 1133018, 847982]"
2353,"[874972, 1029743, 951590, 1082185, 1127831]"
2354,"[874972, 7441102, 964011, 999250, 1029743]"
2355,"[874972, 1029743, 1082185, 1127831, 951590]"
2356,"[874972, 1106523, 1127831, 1082185, 951590]"
2357,"[874972, 1082185, 1106523, 1127831, 951590]"
2358,"[874972, 1029743, 1082185, 1127831, 951590]"
2359,"[874972, 844179, 1095040, 840361, 1044078]"
2360,"[874972, 845307, 900418, 1088147, 12263788]"
2361,"[874972, 989824, 970030, 1082185, 863885]"
2362,"[874972, 1029743, 1082185, 1127831, 951590]"
2363,"[874972, 1058997, 951412, 1119405, 871440]"
2364,"[874972, 1029743, 1082185, 1106523, 1127831]"
2365,"[874972, 1029743, 1082185, 1127831, 951590]"
2366,"[849202, 898466, 5568729, 834117, 995242]"
2367,"[874972, 951590, 995242, 1082185, 1127831]"
2368,"[874972, 856252, 977545, 995242, 1056509]"
2369,"[874972, 1039156, 1101010, 8090653, 12263788]"
2370,"[849202, 10344585, 824005, 862349, 1110409]"
2371,"[874972, 1029743, 951590, 1082185, 1127831]"
2372,"[874972, 1133018, 1042438, 1029743, 1082185]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[983267, 7025114, 1030362, 1070820, 899682]"
2375,"[848029, 903325, 981760, 1036501, 5585510]"
2376,"[874972, 1070820, 1101010, 1057168, 1043787]"
2377,"[874972, 1134522, 1055168, 1029743, 1082185]"
2378,"[9677366, 9835509, 834117, 9527323, 995965]"
2379,"[874972, 1128016, 5568729, 1058997, 1069003]"
2380,"[874972, 5585510, 1133018, 6979518, 5570408]"
2381,"[874972, 987724, 1036289, 890695, 1133018]"
2382,"[874972, 1082185, 1106523, 1127831, 951590]"
2383,"[874972, 1082185, 1106523, 1127831, 951590]"
2384,"[874972, 1082185, 1106523, 1127831, 951590]"
2385,"[874972, 8090521, 1115553, 1034955, 931255]"
2386,"[874972, 1056746, 1029743, 1082185, 1106523]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 1102416, 1133018, 908531, 860975]"
2389,"[874972, 913210, 982790, 995242, 871754]"
2390,"[874972, 1029743, 1082185, 1127831, 951590]"
2391,"[874972, 1029743, 1082185, 1127831, 951590]"
2392,"[874972, 844179, 1029743, 1082185, 1106523]"
2393,"[938138, 923746, 1013389, 847207, 903325]"
2394,"[874972, 1029743, 1082185, 1106523, 1127831]"
2395,"[874972, 1045150, 1134522, 5569230, 923746]"
2396,"[874972, 1029743, 1082185, 1127831, 951590]"
2397,"[874972, 5569230, 962568, 1112825, 865026]"
2398,"[874972, 1029743, 1082185, 1127831, 951590]"
2399,"[974156, 986912, 1029743, 1082185, 1106523]"
2400,"[874972, 907099, 907128, 1138189, 1085333]"
2401,"[848029, 1037863, 1114597, 5585510, 1133018]"
2402,"[874972, 1127831, 951590, 1029743, 1082185]"
2403,"[874972, 1029743, 1082185, 1127831, 951590]"
2404,"[874972, 1058997, 908531, 6034857, 1082185]"
2405,"[874972, 1122928, 1031831, 962229, 936914]"
2406,"[970747, 1009187, 13190349, 6602697, 978343]"
2407,"[12731432, 917033, 819765, 995242, 1039156]"
2408,"[874972, 1121213, 866211, 908318, 921504]"
2409,"[874972, 1029743, 1082185, 1127831, 951590]"
2410,"[6551861, 1133018, 6534480, 1037840, 893501]"
2411,"[874972, 1106523, 1127831, 1082185, 951590]"
2412,"[1013928, 940947, 952317, 983584, 1053690]"
2413,"[874972, 1029743, 1082185, 1127831, 951590]"
2414,"[874972, 1029743, 1082185, 1127831, 951590]"
2415,"[874972, 1029743, 1082185, 1127831, 951590]"
2416,"[874972, 1079023, 13115501, 1139782, 1058997]"
2417,"[874972, 1029743, 1082185, 1127831, 951590]"
2418,"[874972, 908531, 840361, 1029743, 8090539]"
2419,"[874972, 1082185, 951590, 1029743, 1127831]"
2420,"[874972, 1070803, 995896, 1106523, 835243]"
2421,"[874972, 944836, 6602729, 881154, 851468]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[874972, 995242, 981760, 1082185, 1127831]"
2424,"[874972, 12731714, 1069003, 962229, 936830]"
2425,"[1021324, 1085604, 1101173, 995242, 1028891]"
2426,"[874972, 1009187, 995242, 1058404, 844165]"
2427,"[874972, 8090546, 5563693, 1058997, 856252]"
2428,"[874972, 1029743, 1082185, 1127831, 951590]"
2429,"[874972, 1138189, 916122, 1122358, 835243]"
2430,"[874972, 1029743, 1127831, 1082185, 951590]"
2431,"[874972, 918046, 13841744, 919948, 1029743]"
2432,"[874972, 1106523, 5569230, 1082185, 1127831]"
2433,"[874972, 1029743, 1127831, 1082185, 951590]"
2434,"[874972, 880895, 1029743, 1082185, 1106523]"
2435,"[12810391, 891505, 1051626, 868539, 5569327]"
2436,"[874972, 1082185, 1106523, 1127831, 951590]"
2437,"[874972, 1127716, 819978, 5569374, 995965]"
2438,"[919766, 1043494, 1128016, 1107553, 880427]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 1112754, 981760, 1069621, 1096036]"
2441,"[874972, 1082185, 988835, 995242, 908531]"
2442,"[874972, 9859112, 1029743, 1082185, 1106523]"
2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2444,"[874972, 1029743, 1082185, 1127831, 951590]"
2445,"[1013928, 895930, 985893, 1039156, 971922]"
2446,"[874972, 1121360, 1044259, 962229, 963868]"
2447,"[874972, 13842088, 832678, 868764, 1058997]"
2448,"[1054402, 1125943, 7166861, 5585510, 986912]"
2449,"[1134483, 1067749, 908531, 1058997, 851468]"
2450,"[874972, 1081177, 906763, 1082185, 961554]"
2451,"[874972, 862349, 1076580, 960732, 1029743]"
2452,"[874972, 5570408, 9836106, 5585510, 1108131]"
2453,"[948670, 862349, 1062128, 6034857, 5569792]"
2454,"[874972, 1029743, 1127831, 1082185, 951590]"
2455,"[948670, 1089025, 5981074, 983795, 1102416]"
2456,"[874972, 1082212, 844991, 1099089, 990004]"
2457,"[874972, 1082185, 849843, 995242, 1137775]"
2458,"[874972, 1058997, 995965, 885290, 932179]"
2459,"[874972, 9677236, 832001, 862349, 1103105]"
2460,"[874972, 1116050, 1063739, 1082990, 5569230]"
2461,"[874972, 872137, 1098844, 1058997, 1022254]"
2462,"[970747, 882489, 848071, 907392, 1036139]"
2463,"[874972, 1029743, 1082185, 1127831, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 1127831]"
2465,"[874972, 1053690, 1015474, 986912, 10344585]"
2466,"[836445, 1046584, 981760, 1122358, 857130]"
2467,"[874972, 12171656, 844165, 825541, 1058997]"
2468,"[874972, 1029743, 951590, 1082185, 1127831]"
2469,"[874972, 1029743, 1082185, 1127831, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 1127831]"
2471,"[874972, 5587656, 1082185, 1058997, 1048068]"
2472,"[874972, 1053690, 9677202, 1026118, 845208]"
2473,"[874972, 1029743, 1082185, 1127831, 951590]"
2474,"[874972, 1082185, 1106523, 1127831, 951590]"
2475,"[1110111, 1048068, 9835509, 5569471, 862349]"
2476,"[874972, 1029743, 1082185, 1127831, 951590]"
